Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
04/23/2021,16,KY,"3,690,745","221,500","1,610,700","1,858,545",0,"82,610",0,"106,521","491,730","2,977,151",0,"2,955,728","1,060,321","105,966","1,349,828","1,521,078",279,"94,566","43,662","27,833","23,071","63,644","27,163","17,800","18,681","66,638",0,"85,307","141,270","3,001,802","1,776,472",39.8,0,0,"1,760,027",50.8,"597,075",79.6,"1,313,783",29.4,0,0,"1,309,294",37.8,"504,085",67.2,"103,346","567,658","642,571",208,0,0,0,0,"103,297","567,590","638,200",207,"24,906","227,825","251,226",128,"30,441","16,205","9,886","4,350"
04/23/2021,16,IA,"2,639,305","162,400","1,151,100","1,325,805",0,"83,653",0,"108,693","477,310","2,208,348",0,"2,191,903","883,518","90,060","1,035,011","1,083,155",122,"138,091","61,781","45,570","30,740","90,535","36,719","29,594","24,222","69,994",0,"90,268","159,781","2,214,404","1,332,458",42.2,0,0,"1,318,643",54.3,"466,107",84.3,"955,820",30.3,0,0,"953,258",39.3,"420,637",76.1,"88,824","441,571","425,380",45,0,0,0,0,"88,783","441,527","422,903",45,"7,301","226,512","186,790",34,"46,846","24,617","15,622","6,607"
04/23/2021,16,WA,"6,515,670","393,600","2,798,100","3,323,970",0,"85,565",0,"109,473","538,608","5,316,416",0,"5,275,706","1,906,420","192,741","2,286,355","2,833,957","3,363","164,321","71,464","53,194","39,663","104,744","43,650","33,728","27,366","69,816",0,"88,640","157,591","5,321,733","3,264,075",42.9,0,0,"3,231,104",54.3,"1,017,681",84.1,"2,205,939",29,0,0,"2,198,423",36.9,"907,378",75,"192,915","896,336","1,115,905",783,0,0,0,0,"192,819","896,207","1,108,614",783,"36,756","415,442","454,645",535,"58,466","27,203","19,060","12,203"
04/23/2021,16,NH,"1,187,515","82,800","520,300","584,415",0,"87,336",0,"107,520","467,776","1,120,433",0,"1,111,307","448,431","50,113","485,735","584,558",27,"47,720","22,122","19,441","6,157","28,090","12,210","10,957","4,923","82,402",0,"100,620","176,642","1,150,139","802,260",59,0,0,"794,186",71.9,"289,136",99.9,"397,718",29.3,0,0,"396,797",35.9,"182,642",71.9,"51,247","177,114","169,344",13,0,0,0,0,"51,225","176,968","168,591",13,"11,981","82,283","88,370",8,"19,417","9,802","8,393","1,222"
04/23/2021,16,SD,"844,705","53,300","386,000","405,405",0,"95,484",0,"126,537","556,199","660,751",0,"655,027","249,320","18,098","305,828","336,812",13,"12,538","7,701","2,083","2,754","8,545","5,083","1,446","2,016","74,690",0,"98,123","164,166","663,454","386,737",43.7,0,0,"382,288",57.3,"133,456",87.9,"294,304",33.3,0,0,"293,014",43.9,"121,241",79.8,"18,165","133,329","142,804",6,0,0,0,0,"18,158","133,299","141,551",6,"2,551","62,807","55,880",3,"4,020","2,614",633,773
04/23/2021,16,MT,"939,325","61,100","430,700","447,525",0,"87,888",0,"111,799","455,018","714,287",0,"707,900","291,623","21,672","344,006","348,428",181,"21,380","10,565","7,185","3,630","13,780","6,580","4,637","2,563","66,832",0,"84,255","141,265","716,396","421,707",39.5,0,0,"416,861",49.6,"158,968",77,"311,968",29.2,0,0,"310,470",37,"138,943",67.3,"21,267","147,429","143,217",55,0,0,0,0,"21,253","147,381","141,781",55,"5,099","67,752","66,060",32,"7,571","3,972","2,531","1,068"
04/23/2021,16,NV,"2,367,120","146,900","996,400","1,223,820",0,"76,851",0,"99,146","477,269","1,922,250",0,"1,908,856","692,996","71,001","809,766","1,041,483",0,"73,419","16,521","14,226","42,672","51,820","9,694","8,442","33,684","62,408",0,"79,952","139,725","1,899,817","1,162,079",37.7,0,0,"1,150,092",48.2,"374,926",75.6,"786,816",25.5,0,0,"785,516",32.9,"314,138",63.3,"70,169","317,492","399,150",5,0,0,0,0,"70,151","317,456","397,904",5,"14,467","150,118","149,549",4,"21,320","6,688","5,689","8,943"
04/23/2021,16,US,"286,095,185","17,641,150","121,897,300","146,556,735",0,"86,174",0,"110,834","523,056","222,322,230",0,"220,369,142","80,184,788","8,040,727","97,353,734","116,754,631","173,138","7,786,204","3,625,748","2,664,938","1,495,518","4,861,072","2,126,172","1,601,720","1,133,180","66,965",0,"85,371","146,598","222,322,230","137,234,889",41.3,0,0,"135,658,570",52.6,"44,323,780",81,"91,175,995",27.5,0,0,"90,786,791",35.2,"36,402,678",66.6,"7,976,866","37,888,629","45,268,315","42,185",0,0,0,0,"7,958,557","37,842,422","44,943,693","42,119","1,483,966","17,491,755","17,409,731","17,226","2,867,778","1,466,213","1,039,790","361,775"
04/23/2021,16,AS,"47,010",600,"15,600","30,810",0,"84,415",0,"108,226","496,567","37,231",0,"36,020","4,481",22,"8,448","28,761",0,0,0,0,0,0,0,0,0,"66,855",0,"82,925","47,333","37,435","20,901",37.5,0,0,"20,202",46.5,"2,422",25.6,"16,454",29.5,0,0,"15,945",36.7,"2,131",22.5,28,"3,748","12,678",0,0,0,0,0,28,"3,738","12,179",0,6,866,"1,259",0,0,0,0,0
04/23/2021,16,AZ,"6,236,505","372,800","2,712,700","3,151,005",0,"85,681",0,"110,606","476,566","4,750,108",0,"4,697,744","1,881,682","132,494","2,078,852","2,536,128","2,634","125,852","60,753","41,193","23,906","82,015","37,081","25,660","19,274","65,260",0,"83,316","143,790","4,654,851","2,832,476",38.9,0,0,"2,795,028",49.6,"1,019,218",77.9,"1,918,341",26.4,0,0,"1,905,629",33.8,"813,683",62.2,"128,015","785,651","1,003,808",867,0,0,0,0,"127,934","785,523","991,305",867,"24,346","394,340","394,420",577,"43,037","23,284","15,152","4,601"
04/23/2021,16,TN,"5,305,300","326,500","2,276,100","2,702,700",0,"77,686",0,"99,740","463,996","3,751,807",0,"3,728,623","1,519,341","107,369","1,656,070","1,983,358","5,010","107,592","56,021","30,582","20,989","70,818","34,701","19,960","16,157","54,938",0,"70,098","132,880","3,686,555","2,254,548",33,0,0,"2,235,721",42,"826,402",72.3,"1,507,366",22.1,0,0,"1,503,261",28.3,"672,290",58.8,"104,789","644,039","757,083","1,455",0,0,0,0,"104,670","643,930","753,208","1,453","19,032","345,038","307,289",931,"36,395","21,169","10,409","4,817"
04/23/2021,16,MS,"2,357,695","151,000","1,048,200","1,158,495",0,"79,220",0,"103,518","484,432","1,518,877",0,"1,512,254","620,823","44,875","735,458","737,684",860,"52,511","25,658","12,267","14,586","32,714","15,110","7,626","9,978","51,035",0,"66,398","127,559","1,520,831","897,932",30.2,0,0,"892,936",39.2,"347,588",71.4,"662,463",22.3,0,0,"660,792",29,"290,400",59.7,"43,846","314,536","304,058",23,0,0,0,0,"43,809","314,481","302,479",23,"11,969","154,903","123,521",7,"19,570","10,394","4,589","4,587"
04/23/2021,16,DD2,"3,540,850","169,500","1,474,000","1,897,350",0,0,0,0,0,"2,678,875",0,"2,663,030","269,753","62,914","1,196,137","1,419,425",399,0,0,0,0,0,0,0,0,0,0,0,0,"2,678,875","1,676,759",0,0,0,"1,663,681",0,"157,920",0,"986,252",0,0,0,"983,807",0,"106,164",0,"59,999","408,662","517,591",0,0,0,0,0,"59,983","408,622","515,202",0,"2,862","36,864","66,438",0,0,0,0,0
04/23/2021,16,DC,"777,625","44,500","309,000","424,125",0,"110,184",0,"134,635","890,312","548,808",0,"547,153","143,252","20,230","211,250","317,326",2,"8,819","4,147","3,813",859,"5,488","2,377","2,378",733,"77,762",0,"94,732","164,011","472,755","310,555",44,0,0,"308,857",53.5,"66,200",75.8,"182,609",25.9,0,0,"182,118",31.5,"50,303",57.6,"24,117","65,273","93,191",28,0,0,0,0,"24,102","65,268","92,721",27,"1,611","27,591","21,092",9,"3,219","1,703","1,391",125
04/23/2021,16,MP,"62,910","2,600","17,800","42,510",0,"110,597",0,"141,791","650,569","37,552",0,"36,990","4,601",43,"4,910","32,599",0,1,0,0,1,1,0,0,1,"66,017",0,"83,371","47,580","37,562","21,301",37.4,0,0,"20,867",47,"2,396",24.8,"16,290",28.6,0,0,"16,162",36.4,"2,242",23.2,47,"2,135","14,108",0,0,0,0,0,47,"2,135","13,980",0,39,339,"1,864",0,0,0,0,0
04/23/2021,16,WY,"473,415","31,400","228,100","213,915",0,"81,798",0,"106,379","477,334","340,781",0,"338,761","135,293","11,249","165,080","164,277",175,"6,779","1,400",692,"4,687","3,918",756,409,"2,753","58,881",0,"76,122","136,413","333,630","192,173",33.2,0,0,"190,671",42.8,"71,944",72.5,"150,279",26,0,0,"149,830",33.7,"64,746",65.3,"10,553","68,485","71,215",26,0,0,0,0,"10,549","68,479","70,776",26,"1,702","33,602","29,429",13,"2,838",638,280,"1,920"
04/23/2021,16,LA,"3,587,450","222,400","1,549,600","1,815,450",0,"77,169",0,"100,738","484,122","2,597,790",0,"2,583,519","1,047,817","89,760","1,193,409","1,313,661",960,"115,349","41,535","22,818","50,996","76,945","24,125","14,011","38,809","55,881",0,"72,547","141,402","2,549,052","1,465,586",31.5,0,0,"1,455,459",40.9,"547,150",73.8,"1,161,411",25,0,0,"1,157,404",32.5,"494,106",66.7,"86,109","490,948","583,880",474,0,0,0,0,"86,040","490,877","580,014",473,"15,719","230,674","247,620",93,"37,565","16,980","8,546","12,039"
04/23/2021,16,NC,"8,941,400","543,900","3,791,600","4,605,900",0,"85,253",0,"109,210","510,618","6,569,611",0,"6,504,555","2,503,390","234,385","2,754,478","3,580,419",329,"226,878","112,333","73,013","41,532","148,667","68,108","45,571","34,988","62,639",0,"79,446","142,961","6,511,128","3,940,549",37.6,0,0,"3,889,536",47.5,"1,332,579",76.1,"2,784,904",26.6,0,0,"2,770,404",33.8,"1,148,602",65.6,"230,965","1,101,539","1,452,369",31,0,0,0,0,"230,163","1,100,815","1,439,395",31,"24,923","542,904","580,753",22,"76,525","43,265","26,703","6,557"
04/23/2021,16,FL,"19,210,955","1,343,800","8,049,100","9,818,055",0,"89,446",0,"111,382","427,163","14,062,043",0,"13,989,815","7,021,656","530,928","6,146,078","7,363,337","21,700","397,648","205,767","116,803","75,078","239,755","119,711","69,023","51,021","65,473",0,"81,111","156,129","13,843,440","8,496,266",39.6,0,0,"8,431,134",48.9,"3,723,257",82.8,"5,578,946",26,0,0,"5,572,452",32.3,"3,020,415",67.2,"525,485","2,286,556","2,759,819","7,086",0,0,0,0,"525,225","2,285,933","2,754,208","7,086","125,769","1,508,058","1,380,897","5,691","155,026","84,318","46,849","23,859"
04/23/2021,16,OH,"9,922,715","534,500","4,166,700","5,221,515",0,"84,889",0,"108,908","484,905","7,779,237",0,"7,711,895","3,011,002","286,395","3,374,172","4,111,781","6,889","362,240","167,538","115,206","79,496","232,565","98,888","70,786","62,891","66,551",0,"84,643","147,142","7,685,503","4,548,910",38.9,0,0,"4,493,371",49.3,"1,594,485",77.9,"3,363,933",28.8,0,0,"3,353,425",36.8,"1,430,805",69.9,"276,739","1,392,451","1,692,728","2,015",0,0,0,0,"276,641","1,392,356","1,682,421","2,007","58,098","657,039","714,442","1,226","126,148","66,631","43,008","16,509"
04/23/2021,16,DE,"893,875","50,600","382,100","461,175",0,"91,796",0,"116,059","473,185","694,722",0,"688,482","298,505","29,909","274,096","390,520",197,"36,163","11,733","8,540","15,890","24,440","6,761","5,244","12,435","71,344",0,"89,391","158,018","677,779","428,683",44,0,0,"424,246",55.1,"163,331",86.5,"275,559",28.3,0,0,"274,622",35.7,"133,846",70.9,"29,258","96,776","149,439",86,0,0,0,0,"29,235","96,756","148,545",86,"6,600","54,210","72,981",55,"11,487","4,799","3,236","3,452"
04/23/2021,16,IN,"5,150,080","337,300","2,167,800","2,644,980",0,"76,499",0,"99,726","474,337","3,863,663",0,"3,840,808","1,607,682","123,938","1,640,663","2,091,944","7,118","140,825","90,311","36,511","14,003","84,619","52,103","21,993","10,523","57,391",0,"74,373","148,072","3,856,292","2,314,154",34.4,0,0,"2,294,807",44.4,"839,022",77.3,"1,630,002",24.2,0,0,"1,628,569",31.5,"760,302",70,"122,702","659,342","845,611","2,347",0,0,0,0,"122,637","659,291","844,295","2,346","15,075","382,450","361,209","1,568","55,587","37,809","14,312","3,466"
04/23/2021,16,VI,"65,880",700,"21,500","43,680",0,"62,935",0,"80,686","370,196","59,058",0,"58,482","19,730",301,"19,561","39,196",0,100,0,0,100,97,0,0,97,"56,418",0,"71,625","110,868","56,605","32,362",30.9,0,0,"32,033",39.2,"10,928",61.4,"24,456",23.4,0,0,"24,262",29.7,"8,805",49.5,316,"8,313","15,827",0,0,0,0,0,316,"8,306","15,640",0,132,"3,704","4,969",0,3,0,0,3
04/23/2021,16,NJ,"7,823,305","445,300","3,298,800","4,079,205",0,"88,079",0,"112,669","530,201","6,720,403",0,"6,658,151","2,124,875","269,013","2,954,837","3,496,078",475,"249,934","120,468","103,469","25,997","152,744","71,659","62,528","18,557","75,662",0,"95,889","144,007","6,935,354","4,310,474",48.5,0,0,"4,261,295",61.4,"1,234,446",83.7,"2,873,499",32.4,0,0,"2,859,638",41.2,"998,782",67.7,"271,195","1,195,602","1,406,679",23,0,0,0,0,"271,088","1,195,443","1,393,087",20,"62,523","467,239","469,008",12,"96,545","48,411","40,577","7,557"
04/23/2021,16,PA,"11,575,915","849,500","4,970,600","5,755,815",0,"90,423",0,"113,854","483,668","9,239,553",0,"9,184,159","3,650,223","328,509","3,967,389","4,943,422",233,"426,993","217,923","190,950","18,120","241,900","120,743","107,936","13,221","72,173",0,"90,330","152,514","9,298,645","5,912,750",46.2,0,0,"5,865,837",57.7,"2,153,945",90,"3,684,394",28.8,0,0,"3,674,921",36.1,"1,534,028",64.1,"334,106","1,458,057","1,892,045",186,0,0,0,0,"333,959","1,457,677","1,883,100",185,"45,886","707,946","780,081",115,"182,900","95,844","82,041","5,015"
04/23/2021,16,GA,"8,700,275","497,900","3,708,600","4,493,775",0,"81,943",0,"107,232","573,536","5,828,947",0,"5,775,089","2,124,445","139,592","2,651,294","3,037,736",325,"122,199","70,865","38,764","12,570","73,768","41,185","23,034","9,549","54,900",0,"71,178","140,047","5,802,479","3,565,858",33.6,0,0,"3,521,659",43.4,"1,139,034",75.1,"2,263,940",21.3,0,0,"2,254,233",27.8,"923,021",60.8,"136,713","1,025,540","1,101,468",219,0,0,0,0,"136,508","1,025,392","1,092,116",217,"17,710","523,069","382,113",129,"47,721","29,234","15,465","3,022"
04/23/2021,16,VA2,"6,205,925","520,200","2,956,700","2,729,025",0,0,0,0,0,"4,772,324",0,"4,771,890","2,684,373","114,910","2,497,272","2,160,140",2,0,0,0,0,0,0,0,0,0,0,0,0,"4,772,324","2,636,316",0,0,0,"2,635,970",0,"1,420,447",0,"2,248,830",0,0,0,"2,248,727",0,"1,303,021",0,"114,843","1,137,174","996,812",1,0,0,0,0,"114,827","1,137,153","996,746",1,"39,607","728,465","534,948",1,0,0,0,0
04/22/2021,16,HI,"1,357,760","70,000","556,900","730,860",0,"95,896",0,"121,663","505,781","1,104,900",0,"1,097,682","390,532","19,558","381,685","609,897","93,760","24,792","11,027","12,491","1,274","14,350","6,097","7,277",976,"78,037",0,"98,358","145,478","1,111,569","676,072",47.7,0,0,"669,525",60,"221,978",82.7,"451,914",31.9,0,0,"450,631",40.4,"174,274",64.9,"19,997","153,769","260,088","18,060",0,0,0,0,"19,929","153,668","258,991","18,043","4,373","69,595","98,897","1,409","8,666","4,117","4,251",298
04/22/2021,16,MT,"934,615","61,100","429,500","444,015",0,"87,447",0,"111,239","452,736","705,683",0,"699,594","290,255","21,625","340,800","343,078",180,"21,380","10,565","7,185","3,630","13,780","6,580","4,637","2,563","66,027",0,"83,266","140,602","707,857","418,158",39.1,0,0,"413,472",49.2,"158,487",76.8,"307,002",28.7,0,0,"305,632",36.4,"138,084",66.9,"21,222","145,368","140,358",54,0,0,0,0,"21,208","145,320","139,050",54,"5,092","67,274","65,687",31,"7,571","3,972","2,531","1,068"
04/22/2021,16,VI,"65,880",700,"21,500","43,680",0,"62,935",0,"80,686","370,196","58,550",0,"57,989","19,596",300,"19,447","38,803",0,100,0,0,100,97,0,0,97,"55,932",0,"71,021","110,115","56,104","32,182",30.7,0,0,"31,860",39,"10,887",61.2,"24,133",23.1,0,0,"23,948",29.3,"8,711",48.9,314,"8,237","15,582",0,0,0,0,0,314,"8,230","15,404",0,131,"3,669","4,911",0,3,0,0,3
04/22/2021,16,WY,"472,815","31,400","227,500","213,915",0,"81,695",0,"106,245","476,729","337,560",0,"335,602","134,803","11,209","163,382","162,794",175,"6,779","1,400",692,"4,687","3,918",756,409,"2,753","58,325",0,"75,412","135,919","330,516","191,282",33.1,0,0,"189,810",42.7,"71,823",72.4,"148,035",25.6,0,0,"147,617",33.2,"64,365",64.9,"10,522","67,378","70,109",26,0,0,0,0,"10,518","67,373","69,700",26,"1,697","33,342","29,313",13,"2,838",638,280,"1,920"
04/22/2021,16,MO,"4,922,515","276,100","2,061,300","2,585,115",0,"80,205",0,"103,266","463,498","3,639,625",0,"3,616,910","1,451,750","118,141","1,458,155","2,062,988",341,"156,933","84,809","49,293","22,831","98,811","50,728","30,601","17,482","59,302",0,"75,876","136,695","3,560,823","2,163,123",35.2,0,0,"2,144,646",45,"781,582",73.6,"1,489,436",24.3,0,0,"1,486,782",31.2,"655,256",61.7,"118,853","579,175","791,354",54,0,0,0,0,"118,745","579,076","788,908",53,"24,276","299,524","331,433",23,"57,492","33,599","18,462","5,431"
04/22/2021,16,CO,"4,890,000","290,200","2,135,000","2,464,800",0,"84,914",0,"108,686","580,476","4,003,990",0,"3,956,435","1,283,823","143,077","1,827,141","2,032,698","1,074","129,441","54,755","42,746","31,940","82,321","32,812","26,409","23,100","69,529",0,"87,936","152,398","3,996,693","2,518,244",43.7,0,0,"2,477,465",55.1,"689,127",81.8,"1,596,141",27.7,0,0,"1,588,838",35.3,"595,365",70.7,"141,306","694,408","760,123",304,0,0,0,0,"140,764","693,962","753,808",304,"12,543","299,569","283,124",129,"46,364","21,529","16,078","8,757"
04/22/2021,16,WA,"6,446,970","393,600","2,776,200","3,277,170",0,"84,663",0,"108,319","532,929","5,224,178",0,"5,187,311","1,899,405","192,580","2,248,470","2,779,799","3,329","164,319","71,463","53,193","39,663","104,743","43,647","33,729","27,367","68,605",0,"87,155","157,012","5,229,417","3,214,063",42.2,0,0,"3,184,436",53.5,"1,015,609",84,"2,163,875",28.4,0,0,"2,156,833",36.2,"902,331",74.6,"192,732","876,212","1,094,168",763,0,0,0,0,"192,636","876,089","1,087,345",763,"36,736","412,084","452,988",523,"58,466","27,203","19,060","12,203"
04/22/2021,16,US,"282,183,915","17,641,150","120,561,200","143,981,565",0,"84,996",0,"109,318","515,905","218,947,643",0,"217,094,822","79,736,140","8,018,365","95,913,701","114,844,028","171,549","7,783,990","3,624,991","2,663,735","1,495,264","4,859,442","2,125,689","1,600,767","1,132,986","65,949",0,"84,103","145,778","218,947,643","135,791,031",40.9,0,0,"134,286,162",52,"44,155,629",80.7,"89,245,776",26.9,0,0,"88,885,481",34.4,"36,083,940",66,"7,955,536","37,050,898","44,197,699","41,643",0,0,0,0,"7,937,482","37,007,021","43,899,398","41,579","1,481,023","17,322,719","17,263,292","16,906","2,867,209","1,465,982","1,039,507","361,720"
04/22/2021,16,LA,"3,569,610","222,400","1,545,800","1,801,410",0,"76,786",0,"100,237","481,714","2,567,548",0,"2,554,167","1,042,903","89,715","1,176,945","1,299,935",953,"115,306","41,533","22,814","50,959","76,907","24,125","14,010","38,772","55,230",0,"71,723","140,738","2,519,656","1,458,030",31.4,0,0,"1,448,196",40.7,"546,061",73.7,"1,139,692",24.5,0,0,"1,136,274",31.9,"490,437",66.2,"86,066","478,866","574,293",467,0,0,0,0,"85,997","478,800","571,011",466,"15,717","228,015","246,613",92,"37,560","16,983","8,538","12,039"
04/22/2021,16,UT,"2,326,870","137,800","1,029,600","1,159,470",0,"72,580",0,"102,290","635,979","1,970,752",0,"1,942,371","560,984","83,770","852,871","1,034,111",0,"55,257","20,603","18,950","15,704","34,804","12,722","11,724","10,358","61,472",0,"85,387","153,328","1,957,972","1,191,054",37.2,0,0,"1,167,715",51.3,"302,316",82.6,"668,588",20.9,0,0,"664,057",29.2,"198,074",54.1,"80,691","261,554","326,343",0,0,0,0,0,"80,601","261,464","321,992",0,"10,247","85,491","102,336",0,"20,191","7,734","7,167","5,290"
04/22/2021,16,IH2,"1,669,825","73,000","899,700","697,125",0,"80,172",0,0,0,"1,183,392",0,"1,158,451","255,190","19,241","660,240","503,911",0,0,0,0,0,0,0,0,0,"56,817",0,0,0,"1,183,392","694,042",33.3,0,0,"678,273",0,"142,823",0,"501,120",24.1,0,0,"491,985",0,"111,429",0,"19,095","266,883","215,142",0,0,0,0,0,"19,066","266,740","206,179",0,"2,024","63,656","45,749",0,0,0,0,0
04/22/2021,16,CT,"3,588,735","219,800","1,498,300","1,870,635",0,"100,658",0,"126,460","569,420","2,913,574",0,"2,884,435","1,055,319","118,043","1,212,181","1,583,125",225,"132,243","63,442","51,458","17,343","78,313","36,301","29,064","12,948","81,721",0,"101,642","167,446","2,915,313","1,815,120",50.9,0,0,"1,787,590",63,"559,517",88.8,"1,200,180",33.7,0,0,"1,198,776",42.2,"494,648",78.5,"118,192","482,273","599,667",48,0,0,0,0,"118,099","482,034","598,595",48,"11,045","192,997","290,589",17,"53,137","26,681","22,099","4,357"
04/22/2021,16,OR,"3,486,345","226,600","1,526,000","1,733,745",0,"82,659",0,"104,034","455,089","2,681,488",0,"2,661,428","1,065,657","90,832","1,190,260","1,398,967","1,429","119,255","59,357","43,146","16,752","74,578","35,373","26,785","12,420","63,576",0,"79,418","139,105","2,700,834","1,686,522",40,0,0,"1,669,984",49.8,"598,080",78.1,"1,093,608",25.9,0,0,"1,089,688",32.5,"506,288",66.1,"89,883","469,318","534,162",245,0,0,0,0,"89,619","469,023","530,802",244,"31,564","225,181","249,417",126,"44,436","23,937","16,196","4,303"
04/22/2021,16,MN,"4,566,270","267,600","1,938,000","2,360,670",0,"80,968",0,"105,299","496,128","3,939,904",0,"3,907,960","1,452,357","194,466","1,698,586","2,046,623",229,"175,516","73,061","70,070","32,385","112,429","44,662","43,265","24,502","69,861",0,"90,118","157,799","3,975,636","2,457,509",43.6,0,0,"2,430,276",56,"793,617",86.2,"1,701,368",30.2,0,0,"1,696,173",39.1,"712,904",77.5,"196,694","683,226","821,389",59,0,0,0,0,"196,565","683,126","816,423",59,"37,687","302,416","372,777",24,"62,329","28,070","26,509","7,750"
04/22/2021,16,ID,"1,350,455","83,100","590,900","676,455",0,"75,568",0,"100,866","464,601","1,004,155",0,"1,004,118","414,487","29,933","450,748","523,026",448,"26,897","8,500","4,880","13,517","16,436","4,833","2,933","8,670","56,190",0,"74,998","142,597","1,007,977","583,492",32.7,0,0,"583,412",43.6,"219,175",75.4,"433,065",24.2,0,0,"433,038",32.3,"197,019",67.8,"29,851","186,547","216,529",138,0,0,0,0,"29,841","186,544","216,515",138,"6,544","92,020","98,395",60,"10,245","3,541","1,891","4,813"
04/22/2021,16,IA,"2,619,655","162,400","1,149,000","1,308,255",0,"83,030",0,"107,883","473,756","2,176,895",0,"2,161,181","878,865","89,979","1,022,337","1,064,457",122,"138,084","61,780","45,564","30,740","90,528","36,718","29,588","24,222","68,997",0,"89,002","158,940","2,183,028","1,320,622",41.9,0,0,"1,307,356",53.8,"465,194",84.1,"936,258",29.7,0,0,"933,871",38.5,"416,953",75.4,"88,747","432,495","414,972",44,0,0,0,0,"88,706","432,455","412,666",44,"7,294","224,731","184,894",34,"46,846","24,617","15,622","6,607"
